occ,log_wage,log_edu,cog,status_pc1
291292,11.0446802887394,1.68895124924637,0.692411757471406,0.832314410219277
291299,11.0446802887394,2.1880604928659,0.791372689113155,1.80922203735821
292011,11.0107291679023,1.77292911911719,0.671419943137457,0.791758161802088
292012,10.5705473983328,1.74576345374797,0.661275118407137,0.177079523775401
292031,10.9129042623998,1.49622442049209,0.657672939305592,0.308232267977018
292032,11.1414269064253,1.59556348401193,0.644604468918776,0.641406410570317
292033,11.2031341069303,1.65918000432891,0.666207200749848,0.880720944107645
292034,10.9450002491637,1.50182300569334,0.644529374838448,0.296828285426754
292036,10.8307182244486,1.50686240393002,0.654328575020253,0.204422042009031
292051,10.1673890963225,0.966831743367873,0.667393278837421,-1.14675534635162
292052,10.3225267806714,1.2237636680234,0.709446450060169,-0.491780769119205
292053,10.346248445388,1.44406786353185,0.708080114146806,-0.226744178557947
292055,10.6994169277391,1.35547426378,0.608411703239289,-0.322167450820861
292056,10.3672215687683,1.46828113711767,0.645960125918153,-0.443733052420725
292061,10.6729010885495,1.36744468428169,0.699994937477852,0.0554724630451725
292081,10.4585214309664,1.14212293475019,0.713449621299059,-0.39693132223163
292091,11.0733346421327,1.90921652583311,0.697234575474109,1.13020398752731
292099,10.6276487866252,1.42578643846637,0.687736892559546,0.0107583236009816
299091,10.7070574143462,1.9028640322713,0.69173932318605,0.649340454222825
299092,11.1856706173986,2.09146892189255,0.849772564041178,2.12965011775822
299093,11.0961971645834,1.50686240393002,0.654328575020253,0.5306304809677
311121,10.2050725301569,0.962296069630563,0.677579725960956,-1.06126423375836
311122,10.2050725301569,0.820540411217654,0.684463838798691,-1.18701174245894
311133,10.2050725301569,1.08190686009641,0.680776214253291,-0.916116609939292
312011,10.9659543945679,1.6173862406166,0.695365012566485,0.669832269361107
312012,10.2327912996787,1.37710224275098,0.692289414280623,-0.508123229577978
312021,10.9181746062665,1.52464226072938,0.690022172949002,0.486158795495367
312022,10.1314196205821,1.04059468229854,0.648726481505184,-1.19092317701474
319011,10.5463935166593,1.56390112442516,0.69640644361834,0.10010345587337
319091,10.4907185075045,1.21621753074237,0.654453844239861,-0.531831649525158
319092,10.3284284371449,1.15685540771715,0.744394618834081,-0.40644299930267
319093,10.4142131713018,0.953393819825657,0.56667342182592,-1.2949154414867
319094,10.4599555341808,1.11290817395151,0.789180727082971,-0.0988848102738372
319095,10.104385494903,0.882047708451942,0.725304003279137,-1.06614624794918
319096,10.1006977218238,0.912141722585073,0.648596502147258,-1.37023028062598
319099,10.4851443570627,1.19145603931051,0.622005375715788,-0.706548419034235
331011,10.9974222516531,0.953255281010638,0.677524269452521,-0.0978248482025479
331012,11.3155714853423,1.37606724196437,0.688557486204223,0.805031015967708
331021,11.1876107510449,1.08446336553857,0.609004687670337,-0.0171958680028924
332011,10.7551330909168,1.17212603668659,0.545225755539915,-0.72891320968018
332021,10.9460584503206,1.34295618282932,0.634676388428578,0.0810313852958049
332022,10.5091687073148,1.75459397599605,0.67183908045977,0.157155560507956
333011,10.6375367244165,1.02396057897233,0.719075321494183,-0.282272425733455
333012,10.6097977196224,1.01244592456296,0.626545508714435,-0.73018209052607
333021,11.2542842613029,1.47739330833177,0.677510090817356,0.793043859247575
333031,10.8738876100573,1.67578729297563,0.635534084809447,0.361395447484103
333041,10.5058891197893,1.26404197779185,0.623671064429358,-0.594163650989129
333051,10.9737003666825,1.40521015738916,0.66759491167941,0.326054951808639
333052,10.9965846605161,1.54598679985348,0.611975731996835,0.267543834539665
339011,10.4178070655564,1.0910496773331,0.676019635173626,-0.665306012286009
339021,10.7278822697057,1.33718289533862,0.756216279615294,0.33357642321627
339031,10.3472113727614,0.744600462148861,0.720885530589249,-0.937796543373688
339032,10.1117204911146,0.616859912387826,0.603903200624512,-1.87457540785515
